"AreaCode","AreaName","CategoryAttribute","Denominator","Factor","HighestPriorityNotificationType","IndicatorCode","IndicatorName","IndicatorShortName","LowerConfidenceLimit","MetricCategoryName","MetricCategoryTypeName","NotificationCount","Numerator","TimePeriodName","UpperConfidenceLimit","Value","ValueNote"
"E54000053","NHS Sussex Integrated Care Board","Persons",248395,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.22,"Persons","Sex",0,127715,"To March 2024",51.61,51.42,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",317795,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.28,"Persons","Sex",0,185745,"To March 2024",58.62,58.45,NA
"E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","Persons",137295,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.4,"Persons","Sex",0,73670,"To June 2024",53.92,53.66,NA
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Persons",121885,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.48,"Persons","Sex",0,67965,"To June 2024",56.04,55.76,NA
"E54000055","NHS Birmingham and Solihull Integrated Care Board","Persons",189465,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.84,"Persons","Sex",0,111895,"To June 2024",59.28,59.06,NA
"E54000062","NHS Black Country Integrated Care Board","Persons",173835,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.49,"Persons","Sex",0,102070,"To June 2024",58.95,58.72,NA
"E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","Persons",120195,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.64,"Persons","Sex",0,64815,"To June 2024",54.21,53.92,NA
"E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","Persons",222970,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.5,"Persons","Sex",0,113075,"To June 2024",50.92,50.71,NA
"E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","Persons",118840,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.19,"Persons","Sex",0,62355,"To June 2024",52.75,52.47,NA
"E54000008","NHS Cheshire and Merseyside Integrated Care Board","Persons",384575,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.97,"Persons","Sex",0,212015,"To June 2024",55.29,55.13,NA
"E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","Persons",69925,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.34,"Persons","Sex",0,36860,"To June 2024",53.08,52.71,NA
"E54000018","NHS Coventry and Warwickshire Integrated Care Board","Persons",134940,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.34,"Persons","Sex",0,73685,"To June 2024",54.87,54.61,NA
"E54000058","NHS Derby and Derbyshire Integrated Care Board","Persons",171105,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.3,"Persons","Sex",0,89895,"To June 2024",52.78,52.54,NA
"E54000037","NHS Devon Integrated Care Board","Persons",158700,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.58,"Persons","Sex",0,83835,"To June 2024",53.07,52.83,NA
"E54000041","NHS Dorset Integrated Care Board","Persons",115340,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.24,"Persons","Sex",0,58275,"To June 2024",50.81,50.52,NA
"E54000034","NHS Frimley Integrated Care Board","Persons",90195,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.6,"Persons","Sex",0,50440,"To June 2024",56.25,55.92,NA
"E54000043","NHS Gloucestershire Integrated Care Board","Persons",99755,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.42,"Persons","Sex",0,51605,"To June 2024",52.04,51.73,NA
"E54000057","NHS Greater Manchester Integrated Care Board","Persons",394100,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.48,"Persons","Sex",0,227135,"To June 2024",57.79,57.63,NA
"E54000042","Nhs Hampshire And Isle Of Wight Integrated Care Board","Persons",245655,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",49.27,"Persons","Sex",0,121510,"To June 2024",49.66,49.46,NA
"E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","Persons",133410,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.91,"Persons","Sex",0,69605,"To June 2024",52.44,52.17,NA
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Persons",197970,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.88,"Persons","Sex",0,109090,"To June 2024",55.32,55.1,NA
"E54000051","NHS Humber and North Yorkshire Integrated Care Board","Persons",255830,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.74,"Persons","Sex",0,137970,"To June 2024",54.12,53.93,NA
"E54000032","NHS Kent and Medway Integrated Care Board","Persons",268310,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.04,"Persons","Sex",0,142825,"To June 2024",53.42,53.23,NA
"E54000048","NHS Lancashire and South Cumbria Integrated Care Board","Persons",265070,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.72,"Persons","Sex",0,142905,"To June 2024",54.1,53.91,NA
"E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","Persons",168090,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.11,"Persons","Sex",0,94720,"To June 2024",56.59,56.35,NA
"E54000013","NHS Lincolnshire Integrated Care Board","Persons",135680,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",55.6,"Persons","Sex",0,75795,"To June 2024",56.13,55.86,NA
"E54000026","NHS Mid and South Essex Integrated Care Board","Persons",162075,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.42,"Persons","Sex",0,88600,"To June 2024",54.91,54.67,NA
"E54000022","Nhs Norfolk And Waveney Integrated Care Board","Persons",179900,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.56,"Persons","Sex",0,94975,"To June 2024",53.02,52.79,NA
"E54000028","NHS North Central London Integrated Care Board","Persons",161825,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",53.39,"Persons","Sex",0,86790,"To June 2024",53.87,53.63,NA
"E54000050","NHS North East and North Cumbria Integrated Care Board","Persons",477970,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",58.48,"Persons","Sex",0,280165,"To June 2024",58.75,58.62,NA
"E54000029","NHS North East London Integrated Care Board","Persons",233845,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.62,"Persons","Sex",0,135205,"To June 2024",58.02,57.82,NA
"E54000027","NHS North West London Integrated Care Board","Persons",265495,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.31,"Persons","Sex",0,152645,"To June 2024",57.68,57.49,NA
"E54000059","NHS Northamptonshire Integrated Care Board","Persons",106030,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.2,"Persons","Sex",0,60965,"To June 2024",57.79,57.5,NA
"E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","Persons",172165,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",54.71,"Persons","Sex",0,94590,"To June 2024",55.18,54.94,NA
"E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","Persons",81410,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",52.63,"Persons","Sex",0,43125,"To June 2024",53.32,52.97,NA
"E54000038","NHS Somerset Integrated Care Board","Persons",90840,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.38,"Persons","Sex",0,46065,"To June 2024",51.03,50.71,NA
"E54000030","NHS South East London Integrated Care Board","Persons",200225,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.36,"Persons","Sex",0,103275,"To June 2024",51.8,51.58,NA
"E54000031","NHS South West London Integrated Care Board","Persons",160510,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.31,"Persons","Sex",0,82755,"To June 2024",51.8,51.56,NA
"E54000061","NHS South Yorkshire Integrated Care Board","Persons",192750,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",61.84,"Persons","Sex",0,119615,"To June 2024",62.27,62.06,NA
"E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","Persons",171390,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",56.06,"Persons","Sex",0,96475,"To June 2024",56.52,56.29,NA
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Persons",167175,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.84,"Persons","Sex",0,87055,"To June 2024",52.31,52.07,NA
"E54000052","NHS Surrey Heartlands Integrated Care Board","Persons",124105,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",50.41,"Persons","Sex",0,62910,"To June 2024",50.97,50.69,NA
"E54000053","NHS Sussex Integrated Care Board","Persons",260845,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",51.39,"Persons","Sex",0,134545,"To June 2024",51.77,51.58,NA
"E54000054","NHS West Yorkshire Integrated Care Board","Persons",337245,NA,NA,"CVDP008CHOL","Patients with no GP recorded CVD and either a GP recorded QRISK score of 10% or more, or CKD and diabetes, who are currently treated with lipid lowering therapy.","Cholesterol: Primary prevention of CVD treated with LLT (CVDP008CHOL)",57.9,"Persons","Sex",0,195835,"To June 2024",58.23,58.07,NA
